date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:31:03	2601/2601	---M-Z	200	added ('OK')	text/xml	date:Sun,%2001%20Nov%202020%2019:31:04%20GMT	http://paul-themes.com/wordpress/ramsay/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fpaul-themes.com%2Fwordpress%2Framsay%2Fportfolio%2Friding-bicycle%2F&format=xml	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-json/oembed/1.0/embedf13a	(from http://paul-themes.com/wordpress/ramsay/portfolio/riding-bicycle/)
20:31:06	159820/159820	---M--	200	added ('OK')	text/html	etag:%222704c-5a22543ccdab0%22	http://paul-themes.com/wordpress/ramsay/wp-content/themes/ramsay/assets/fonts/linearicons/fonts/Linearicons.woff2	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-content/themes/ramsay/assets/fonts/linearicons/fonts/Linearicons.html	(from http://paul-themes.com/wordpress/ramsay/wp-content/cache/autoptimize/css/autoptimize_680ae74ed9fdf06a513aa4a69625d02c.css)
20:31:11	2463/2463	---MCZ	200	added ('OK')	application/json	date:Sun,%2001%20Nov%202020%2019:31:12%20GMT	http://paul-themes.com/wordpress/ramsay/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fpaul-themes.com%2Fwordpress%2Framsay%2Fportfolio%2Fandroid-app%2F	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-json/oembed/1.0/embed9794.json	(from http://paul-themes.com/wordpress/ramsay/portfolio/android-app/)
20:31:12	14473/14473	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2001%20Nov%202020%2019:31:12%20GMT	http://paul-themes.com/wordpress/ramsay/portfolio/android-app/feed/	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/portfolio/android-app/feed/index.html	(from http://paul-themes.com/wordpress/ramsay/portfolio/android-app/)
20:31:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Nov%202020%2019:31:14%20GMT	http://paul-themes.com/wordpress/ramsay/?p=65	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/index7665.html	(from http://paul-themes.com/wordpress/ramsay/portfolio/android-app/)
20:31:13	181432/181432	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222c4b8-5a235d2e78a6c%22	http://paul-themes.com/wordpress/ramsay/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.6.2	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons2cbf.eot	(from http://paul-themes.com/wordpress/ramsay/wp-content/cache/autoptimize/css/autoptimize_680ae74ed9fdf06a513aa4a69625d02c.css)
20:31:13	2586/2586	---M-Z	200	added ('OK')	text/xml	date:Sun,%2001%20Nov%202020%2019:31:14%20GMT	http://paul-themes.com/wordpress/ramsay/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fpaul-themes.com%2Fwordpress%2Framsay%2Fportfolio%2Fandroid-app%2F&format=xml	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-json/oembed/1.0/embed4e56	(from http://paul-themes.com/wordpress/ramsay/portfolio/android-app/)
20:31:14	52932/52932	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22cec4-5af70380452a5%22	http://paul-themes.com/wordpress/ramsay/wp-content/fonts/poppins/pxiByp8kv8JHgFVrLDz8Z11lE92JQEl8qw.woff	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-content/fonts/poppins/pxiByp8kv8JHgFVrLDz8Z11lE92JQEl8qw.woff	(from http://paul-themes.com/wordpress/ramsay/wp-content/cache/autoptimize/css/autoptimize_680ae74ed9fdf06a513aa4a69625d02c.css)
20:31:14	2488/2488	---MCZ	200	added ('OK')	application/json	date:Sun,%2001%20Nov%202020%2019:31:16%20GMT	http://paul-themes.com/wordpress/ramsay/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fpaul-themes.com%2Fwordpress%2Framsay%2Fportfolio%2Fcoffee-breakfast%2F	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-json/oembed/1.0/embedec6d.json	(from http://paul-themes.com/wordpress/ramsay/portfolio/coffee-breakfast/)
20:31:15	14473/14473	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2001%20Nov%202020%2019:31:16%20GMT	http://paul-themes.com/wordpress/ramsay/portfolio/coffee-breakfast/feed/	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/portfolio/coffee-breakfast/feed/index.html	(from http://paul-themes.com/wordpress/ramsay/portfolio/coffee-breakfast/)
20:31:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Nov%202020%2019:31:16%20GMT	http://paul-themes.com/wordpress/ramsay/?p=66	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/index4f61.html	(from http://paul-themes.com/wordpress/ramsay/portfolio/coffee-breakfast/)
20:31:15	2611/2611	---M-Z	200	added ('OK')	text/xml	date:Sun,%2001%20Nov%202020%2019:31:17%20GMT	http://paul-themes.com/wordpress/ramsay/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fpaul-themes.com%2Fwordpress%2Framsay%2Fportfolio%2Fcoffee-breakfast%2F&format=xml	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-json/oembed/1.0/embed15c8	(from http://paul-themes.com/wordpress/ramsay/portfolio/coffee-breakfast/)
20:31:18	3375/3375	---M-Z	200	added ('OK')	application/rss+xml	etag:%22af72528874c750b64ffbdec0f26c7f03-gzip%22	http://paul-themes.com/wordpress/ramsay/tag/friends/feed/	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/tag/friends/feed/index.html	(from http://paul-themes.com/wordpress/ramsay/tag/friends/)
20:31:18	3363/3363	---M-Z	200	added ('OK')	application/rss+xml	etag:%22af72528874c750b64ffbdec0f26c7f03-gzip%22	http://paul-themes.com/wordpress/ramsay/tag/tbt/feed/	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/tag/tbt/feed/index.html	(from http://paul-themes.com/wordpress/ramsay/tag/tbt/)
20:31:18	3369/3369	---M-Z	200	added ('OK')	application/rss+xml	etag:%22af72528874c750b64ffbdec0f26c7f03-gzip%22	http://paul-themes.com/wordpress/ramsay/tag/happy/feed/	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/tag/happy/feed/index.html	(from http://paul-themes.com/wordpress/ramsay/tag/happy/)
20:31:19	3419/3419	---M-Z	200	added ('OK')	application/rss+xml	etag:%22af72528874c750b64ffbdec0f26c7f03-gzip%22	http://paul-themes.com/wordpress/ramsay/tag/art/feed/	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/tag/art/feed/index.html	(from http://paul-themes.com/wordpress/ramsay/tag/art/)
20:31:20	3428/3428	---M-Z	200	added ('OK')	application/rss+xml	etag:%22af72528874c750b64ffbdec0f26c7f03-gzip%22	http://paul-themes.com/wordpress/ramsay/tag/summer/feed/	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/tag/summer/feed/index.html	(from http://paul-themes.com/wordpress/ramsay/tag/summer/)
20:31:20	3396/3396	---M-Z	200	added ('OK')	application/rss+xml	etag:%22af72528874c750b64ffbdec0f26c7f03-gzip%22	http://paul-themes.com/wordpress/ramsay/tag/repost/feed/	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/tag/repost/feed/index.html	(from http://paul-themes.com/wordpress/ramsay/tag/repost/)
20:31:21	3414/3414	---M-Z	200	added ('OK')	application/rss+xml	etag:%22af72528874c750b64ffbdec0f26c7f03-gzip%22	http://paul-themes.com/wordpress/ramsay/tag/architecture/feed/	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/tag/architecture/feed/index.html	(from http://paul-themes.com/wordpress/ramsay/tag/architecture/)
20:31:21	3393/3393	---M-Z	200	added ('OK')	application/rss+xml	etag:%22af72528874c750b64ffbdec0f26c7f03-gzip%22	http://paul-themes.com/wordpress/ramsay/tag/style/feed/	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/tag/style/feed/index.html	(from http://paul-themes.com/wordpress/ramsay/tag/style/)
20:31:21	3422/3422	---M-Z	200	added ('OK')	application/rss+xml	etag:%22af72528874c750b64ffbdec0f26c7f03-gzip%22	http://paul-themes.com/wordpress/ramsay/tag/love/feed/	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/tag/love/feed/index.html	(from http://paul-themes.com/wordpress/ramsay/tag/love/)
20:31:22	3437/3437	---M-Z	200	added ('OK')	application/rss+xml	etag:%22af72528874c750b64ffbdec0f26c7f03-gzip%22	http://paul-themes.com/wordpress/ramsay/tag/instagood/feed/	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/tag/instagood/feed/index.html	(from http://paul-themes.com/wordpress/ramsay/tag/instagood/)
20:31:23	47558/47558	---M-Z	200	added ('OK')	text/css	etag:%22b9c6-59a770cad8ddc-gzip%22	http://paul-themes.com/wordpress/ramsay/wp-includes/css/dashicons.min.css?ver=5.3.6	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-includes/css/dashicons.min48f5.css	(from http://paul-themes.com/wordpress/ramsay/wp-login.php)
20:31:23	5867/5867	---M-Z	200	added ('OK')	text/css	etag:%2216eb-59a770ca456cf-gzip%22	http://paul-themes.com/wordpress/ramsay/wp-includes/css/buttons.min.css?ver=5.3.6	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-includes/css/buttons.min48f5.css	(from http://paul-themes.com/wordpress/ramsay/wp-login.php)
20:31:24	24263/24263	---M-Z	200	added ('OK')	text/css	etag:%225ec7-5a47c71ccf101-gzip%22	http://paul-themes.com/wordpress/ramsay/wp-admin/css/forms.min.css?ver=5.3.6	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-admin/css/forms.min48f5.css	(from http://paul-themes.com/wordpress/ramsay/wp-login.php)
20:31:24	2477/2477	---M-Z	200	added ('OK')	text/css	etag:%229ad-59a7706d7cd64-gzip%22	http://paul-themes.com/wordpress/ramsay/wp-admin/css/l10n.min.css?ver=5.3.6	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-admin/css/l10n.min48f5.css	(from http://paul-themes.com/wordpress/ramsay/wp-login.php)
20:31:24	5077/5077	---M-Z	200	added ('OK')	text/css	etag:%2213d5-59a770672cd93-gzip%22	http://paul-themes.com/wordpress/ramsay/wp-admin/css/login.min.css?ver=5.3.6	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-admin/css/login.min48f5.css	(from http://paul-themes.com/wordpress/ramsay/wp-login.php)
20:31:25	1612/1612	---M--	200	added ('OK')	image/png	etag:%2264c-5a225419686ab%22	http://paul-themes.com/wordpress/ramsay/wp-content/themes/ramsay/assets/img/vlthemes.png	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-content/themes/ramsay/assets/img/vlthemes.png	(from http://paul-themes.com/wordpress/ramsay/wp-login.php)
20:31:27	10056/10056	---M-Z	200	added ('OK')	application/javascript	etag:%222748-59a771302ab37-gzip%22	http://paul-themes.com/wordpress/ramsay/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-includes/js/jquery/jquery-migrate.min330a.js	(from http://paul-themes.com/wordpress/ramsay/wp-login.php)
20:31:27	3590/3590	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Nov%202020%2019:31:27%20GMT	http://paul-themes.com/wordpress/ramsay/wp-login.php?action=lostpassword	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-loginc2b6.html	(from http://paul-themes.com/wordpress/ramsay/wp-login.php)
20:31:27	318/318	---M-Z	200	added ('OK')	application/javascript	etag:%2213e-59a770d823b7d-gzip%22	http://paul-themes.com/wordpress/ramsay/wp-includes/js/zxcvbn-async.min.js?ver=1.0	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-includes/js/zxcvbn-async.min5152.js	(from http://paul-themes.com/wordpress/ramsay/wp-login.php)
20:31:27	731/731	---M-Z	200	added ('OK')	application/javascript	etag:%222db-59a7709a1e058-gzip%22	http://paul-themes.com/wordpress/ramsay/wp-admin/js/password-strength-meter.min.js?ver=5.3.6	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-admin/js/password-strength-meter.min48f5.js	(from http://paul-themes.com/wordpress/ramsay/wp-login.php)
20:31:28	16119/16119	---M-Z	200	added ('OK')	application/javascript	etag:%223ef7-59a770d62ae79-gzip%22	http://paul-themes.com/wordpress/ramsay/wp-includes/js/underscore.min.js?ver=1.8.3	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-includes/js/underscore.min4511.js	(from http://paul-themes.com/wordpress/ramsay/wp-login.php)
20:31:28	1044/1044	---M-Z	200	added ('OK')	application/javascript	etag:%22414-59a770d8fc7c2-gzip%22	http://paul-themes.com/wordpress/ramsay/wp-includes/js/wp-util.min.js?ver=5.3.6	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-includes/js/wp-util.min48f5.js	(from http://paul-themes.com/wordpress/ramsay/wp-login.php)
20:31:28	5548/5548	---M-Z	200	added ('OK')	application/javascript	etag:%2215ac-59a7709096e77-gzip%22	http://paul-themes.com/wordpress/ramsay/wp-admin/js/user-profile.min.js?ver=5.3.6	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-admin/js/user-profile.min48f5.js	(from http://paul-themes.com/wordpress/ramsay/wp-login.php)
20:31:30	44868/44868	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22af44-59a770fe48f99%22	http://paul-themes.com/wordpress/ramsay/wp-includes/fonts/dashicons.eot?50db0456fde2a241f005968eede3f987	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-includes/fonts/dashicons2ce6.eot	(from http://paul-themes.com/wordpress/ramsay/wp-includes/css/dashicons.min.css?ver=5.3.6)
20:31:30	1372/1372	---M--	200	added ('OK')	image/gif	etag:%2255c-59a77079c7dd5%22	http://paul-themes.com/wordpress/ramsay/wp-admin/images/loading.gif	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-admin/images/loading.gif	(from http://paul-themes.com/wordpress/ramsay/wp-admin/css/forms.min.css?ver=5.3.6)
20:31:31	3113/3113	---M--	200	added ('OK')	image/png	etag:%22c29-59a77079c7dd5%22	http://paul-themes.com/wordpress/ramsay/wp-admin/images/w-logo-blue.png?ver=20131202	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-admin/images/w-logo-blue7a53.png	(from http://paul-themes.com/wordpress/ramsay/wp-admin/css/login.min.css?ver=5.3.6)
20:31:31	44696/44696	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%22ae98-59a770fee2462%22	http://paul-themes.com/wordpress/ramsay/wp-includes/fonts/dashicons.ttf?50db0456fde2a241f005968eede3f987	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-includes/fonts/dashicons2ce6.ttf	(from http://paul-themes.com/wordpress/ramsay/wp-includes/css/dashicons.min.css?ver=5.3.6)
20:31:32	1521/1521	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f1-59a770804e886%22	http://paul-themes.com/wordpress/ramsay/wp-admin/images/wordpress-logo.svg?ver=20131107	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-admin/images/wordpress-logo7d6b.svg	(from http://paul-themes.com/wordpress/ramsay/wp-admin/css/login.min.css?ver=5.3.6)
